Data,"Tipo Residuo","Peso"
2016-11-04,"Papel","4120,00"
2016-11-04,"Plastico","9280,00"
2016-11-04,"Residuos Limpeza","37160,00"
2016-11-03,"Papel","24840,00"
2016-11-03,"Cortes de Jardim","91760,00"
2016-11-03,"Monstros","12320,00"
2016-11-03,"Vidro","8960,00"
2016-11-03,"Indiferenciado","236000,00"
2016-11-03,"Residuos Limpeza","50080,00"
2016-11-03,"Plastico","2780,00"
2016-11-02,"Monstros","14840,00"
2016-11-02,"Vidro","16260,00"
2016-11-02,"Residuos Limpeza","14720,00"
2016-11-02,"Indiferenciado","262180,00"
2016-11-02,"Plastico","27960,00"
2016-11-02,"Cortes de Jardim","87360,00"
2016-11-02,"Papel","6760,00"
2016-11-01,"Indiferenciado","264440,00"
2016-11-01,"Papel","2520,00"
2016-11-01,"Monstros","2560,00"
2016-11-01,"Cortes de Jardim","38840,00"
2016-10-31,"Vidro","11860,00"
2016-10-31,"Indiferenciado","198440,00"
2016-10-31,"Papel","31100,00"
2016-10-31,"Cortes de Jardim","100820,00"
2016-10-31,"Plastico","960,00"
2016-10-31,"Residuos Limpeza","11220,00"
2016-10-31,"Monstros","14220,00"
2016-10-30,"Indiferenciado","225880,00"
2016-10-30,"Papel","2860,00"
2016-10-30,"Monstros","1260,00"
2016-10-30,"Residuos Limpeza","180,00"
2016-10-29,"Cortes de Jardim","78280,00"
2016-10-29,"Indiferenciado","240400,00"
2016-10-29,"Plastico","3600,00"
2016-10-29,"Papel","12540,00"
2016-10-29,"Monstros","9480,00"
2016-10-29,"Residuos Limpeza","24320,00"
2016-10-29,"Vidro","8300,00"
2016-10-28,"Vidro","13960,00"
2016-10-28,"Indiferenciado","228120,00"
2016-10-28,"Papel","2520,00"
2016-10-28,"Monstros","14220,00"
2016-10-28,"Residuos Limpeza","16060,00"
2016-10-28,"Plastico","12040,00"
2016-10-28,"Cortes de Jardim","81020,00"
2016-10-27,"Indiferenciado","238660,00"
2016-10-27,"Monstros","13340,00"
2016-10-27,"Residuos Limpeza","23700,00"
2016-10-27,"Papel","21940,00"
2016-10-27,"Cortes de Jardim","88960,00"
2016-10-27,"Plastico","2480,00"
2016-10-26,"Indiferenciado","254180,00"
2016-10-26,"Monstros","13800,00"
2016-10-26,"Cortes de Jardim","94100,00"
2016-10-26,"Vidro","13520,00"
2016-10-26,"Residuos Limpeza","21180,00"
2016-10-26,"Plastico","3480,00"
2016-10-26,"Papel","7540,00"
2016-10-25,"Papel","3620,00"
2016-10-25,"Cortes de Jardim","105600,00"
2016-10-25,"Plastico","21060,00"
2016-10-25,"Indiferenciado","238800,00"
2016-10-25,"Residuos Limpeza","45980,00"
2016-10-25,"Monstros","15840,00"
2016-10-24,"Monstros","13540,00"
2016-10-24,"Plastico","1220,00"
2016-10-24,"Cortes de Jardim","111740,00"
2016-10-24,"Papel","32660,00"
2016-10-24,"Indiferenciado","244320,00"
2016-10-24,"Vidro","11100,00"
2016-10-24,"Residuos Limpeza","24060,00"
2016-10-23,"Residuos Limpeza","1500,00"
2016-10-23,"Monstros","320,00"
2016-10-23,"Papel","4760,00"
2016-10-23,"Indiferenciado","219360,00"
2016-10-22,"Residuos Limpeza","30540,00"
2016-10-22,"Plastico","2580,00"
2016-10-22,"Monstros","7840,00"
2016-10-22,"Indiferenciado","213180,00"
2016-10-22,"Vidro","17760,00"
2016-10-22,"Papel","6440,00"
2016-10-22,"Cortes de Jardim","91520,00"
2016-10-21,"Plastico","15480,00"
2016-10-21,"Residuos Limpeza","46640,00"
2016-10-21,"Indiferenciado","237300,00"
2016-10-21,"Vidro","4060,00"
2016-10-21,"Monstros","13060,00"
2016-10-21,"Papel","3120,00"
2016-10-21,"Cortes de Jardim","104060,00"
2016-10-20,"Indiferenciado","236260,00"
2016-10-20,"Residuos Limpeza","13460,00"
2016-10-20,"Vidro","6240,00"
2016-10-20,"Monstros","9420,00"
2016-10-20,"Cortes de Jardim","100460,00"
2016-10-20,"Plastico","2700,00"
2016-10-20,"Papel","20880,00"
2016-10-19,"Vidro","17560,00"
2016-10-19,"Indiferenciado","242340,00"
2016-10-19,"Residuos Limpeza","29440,00"
2016-10-19,"Papel","7440,00"
2016-10-19,"Cortes de Jardim","100480,00"
2016-10-19,"Plastico","2660,00"
2016-10-19,"Monstros","10760,00"
2016-10-18,"Vidro","7140,00"
2016-10-18,"Indiferenciado","235780,00"
2016-10-18,"Papel","2660,00"
2016-10-18,"Cortes de Jardim","98820,00"
2016-10-18,"Residuos Limpeza","53120,00"
2016-10-18,"Monstros","10200,00"
2016-10-18,"Plastico","22500,00"
2016-10-17,"Cortes de Jardim","143140,00"
2016-10-17,"Indiferenciado","237520,00"
2016-10-17,"Residuos Limpeza","55480,00"
2016-10-17,"Monstros","13820,00"
2016-10-17,"Plastico","1120,00"
2016-10-17,"Papel","33280,00"
2016-10-17,"Vidro","12200,00"
2016-10-16,"Indiferenciado","227600,00"
2016-10-16,"Monstros","580,00"
2016-10-16,"Papel","2820,00"
2016-10-15,"Cortes de Jardim","79920,00"
2016-10-15,"Plastico","3340,00"
2016-10-15,"Residuos Limpeza","50120,00"
2016-10-15,"Monstros","8240,00"
2016-10-15,"Vidro","16640,00"
2016-10-15,"Indiferenciado","243920,00"
2016-10-15,"Papel","7600,00"
2016-10-14,"Indiferenciado","243240,00"
2016-10-14,"Residuos Limpeza","11080,00"
2016-10-14,"Monstros","11520,00"
2016-10-14,"Papel","2560,00"
2016-10-14,"Cortes de Jardim","83480,00"
2016-10-14,"Plastico","10160,00"
2016-10-13,"Indiferenciado","233600,00"
2016-10-13,"Residuos Limpeza","17180,00"
2016-10-13,"Plastico","2640,00"
2016-10-13,"Papel","19660,00"
2016-10-13,"Monstros","13140,00"
2016-10-13,"Cortes de Jardim","86300,00"
2016-10-13,"Vidro","9060,00"
2016-10-12,"Vidro","14180,00"
2016-10-12,"Indiferenciado","241560,00"
2016-10-12,"Papel","12060,00"
2016-10-12,"Monstros","13520,00"
2016-10-12,"Plastico","3780,00"
2016-10-12,"Cortes de Jardim","103840,00"
2016-10-12,"Residuos Limpeza","27040,00"
2016-10-11,"Vidro","12760,00"
2016-10-11,"Indiferenciado","243300,00"
2016-10-11,"Residuos Limpeza","38840,00"
2016-10-11,"Monstros","10800,00"
2016-10-11,"Papel","2600,00"
2016-10-11,"Plastico","22340,00"
2016-10-11,"Cortes de Jardim","93360,00"
2016-10-10,"Indiferenciado","247460,00"
2016-10-10,"Cortes de Jardim","104380,00"
2016-10-10,"Vidro","12680,00"
2016-10-10,"Papel","35740,00"
2016-10-10,"Plastico","1760,00"
2016-10-10,"Monstros","8300,00"
2016-10-10,"Residuos Limpeza","29180,00"
2016-10-09,"Papel","3300,00"
2016-10-09,"Indiferenciado","219600,00"
2016-10-08,"Plastico","3700,00"
2016-10-08,"Residuos Limpeza","21700,00"
2016-10-08,"Papel","9160,00"
2016-10-08,"Cortes de Jardim","97620,00"
2016-10-08,"Vidro","17720,00"
2016-10-08,"Monstros","6700,00"
2016-10-08,"Indiferenciado","234420,00"
2016-10-07,"Plastico","12920,00"
2016-10-07,"Papel","3800,00"
2016-10-07,"Residuos Limpeza","42640,00"
2016-10-07,"Indiferenciado","243480,00"
2016-10-07,"Monstros","11020,00"
2016-10-07,"Cortes de Jardim","71420,00"
2016-10-07,"Vidro","14880,00"
2016-10-06,"Vidro","7560,00"
2016-10-06,"Indiferenciado","249860,00"
2016-10-06,"Papel","28220,00"
2016-10-06,"Cortes de Jardim","69100,00"
2016-10-06,"Residuos Limpeza","16360,00"
2016-10-06,"Monstros","13560,00"
2016-10-06,"Plastico","3200,00"
2016-10-05,"Indiferenciado","226460,00"
2016-10-05,"Cortes de Jardim","12400,00"
2016-10-05,"Papel","2800,00"
2016-10-05,"Residuos Limpeza","160,00"
2016-10-05,"Monstros","1200,00"
2016-10-04,"Vidro","3480,00"
2016-10-04,"Indiferenciado","243400,00"
2016-10-04,"Cortes de Jardim","65820,00"
2016-10-04,"Residuos Limpeza","28940,00"
2016-10-04,"Papel","2800,00"
2016-10-04,"Plastico","22820,00"
2016-10-04,"Monstros","12940,00"
2016-10-03,"Cortes de Jardim","72280,00"
2016-10-03,"Papel","34300,00"
2016-10-03,"Vidro","12720,00"
2016-10-03,"Indiferenciado","252640,00"
2016-10-03,"Monstros","11040,00"
2016-10-03,"Residuos Limpeza","21060,00"
2016-10-03,"Plastico","2140,00"
2016-10-02,"Indiferenciado","226160,00"
2016-10-02,"Papel","3420,00"
2016-10-02,"Residuos Limpeza","180,00"
2016-10-01,"Vidro","18580,00"
2016-10-01,"Monstros","6320,00"
2016-10-01,"Cortes de Jardim","86300,00"
2016-10-01,"Residuos Limpeza","15740,00"
2016-10-01,"Papel","7140,00"
2016-10-01,"Plastico","5880,00"
2016-10-01,"Indiferenciado","246840,00"
2016-09-30,"Monstros","9200,00"
2016-09-30,"Cortes de Jardim","79640,00"
2016-09-30,"Papel","2780,00"
2016-09-30,"Plastico","11400,00"
2016-09-30,"Residuos Limpeza","18440,00"
2016-09-30,"Indiferenciado","249280,00"
2016-09-30,"Vidro","8380,00"
2016-09-29,"Plastico","2680,00"
2016-09-29,"Papel","24140,00"
2016-09-29,"Cortes de Jardim","80560,00"
2016-09-29,"Vidro","9140,00"
2016-09-29,"Indiferenciado","245560,00"
2016-09-29,"Monstros","12200,00"
2016-09-29,"Residuos Limpeza","21380,00"
2016-09-28,"Vidro","13560,00"
2016-09-28,"Papel","6320,00"
2016-09-28,"Plastico","3800,00"
2016-09-28,"Monstros","11160,00"
2016-09-28,"Residuos Limpeza","11000,00"
2016-09-28,"Indiferenciado","225200,00"
2016-09-28,"Cortes de Jardim","87440,00"
2016-09-27,"Residuos Limpeza","12960,00"
2016-09-27,"Plastico","20640,00"
2016-09-27,"Monstros","10140,00"
2016-09-27,"Cortes de Jardim","81480,00"
2016-09-27,"Papel","4000,00"
2016-09-27,"Vidro","12880,00"
2016-09-27,"Indiferenciado","247400,00"
2016-09-26,"Plastico","2020,00"
2016-09-26,"Cortes de Jardim","106120,00"
2016-09-26,"Residuos Limpeza","13140,00"
2016-09-26,"Monstros","13020,00"
2016-09-26,"Vidro","15760,00"
2016-09-26,"Indiferenciado","235600,00"
2016-09-26,"Papel","35120,00"
2016-09-25,"Residuos Limpeza","340,00"
2016-09-25,"Indiferenciado","236540,00"
2016-09-25,"Papel","2680,00"
2016-09-24,"Residuos Limpeza","20900,00"
2016-09-24,"Indiferenciado","247540,00"
2016-09-24,"Cortes de Jardim","74160,00"
2016-09-24,"Monstros","7100,00"
2016-09-24,"Papel","8800,00"
2016-09-24,"Vidro","11120,00"
2016-09-24,"Plastico","3940,00"
2016-09-23,"Vidro","7120,00"
2016-09-23,"Indiferenciado","247740,00"
2016-09-23,"Plastico","9780,00"
2016-09-23,"Cortes de Jardim","90080,00"
2016-09-23,"Papel","3500,00"
2016-09-23,"Monstros","16080,00"
2016-09-23,"Residuos Limpeza","28940,00"
2016-09-22,"Vidro","13020,00"
2016-09-22,"Indiferenciado","237560,00"
2016-09-22,"Monstros","12840,00"
2016-09-22,"Cortes de Jardim","82900,00"
2016-09-22,"Residuos Limpeza","50080,00"
2016-09-22,"Papel","25720,00"
2016-09-22,"Plastico","3240,00"
2016-09-21,"Indiferenciado","245180,00"
2016-09-21,"Vidro","12780,00"
2016-09-21,"Cortes de Jardim","10080,00"
2016-09-21,"Residuos Limpeza","1640,00"
2016-09-21,"Monstros","1300,00"
2016-09-21,"Papel","6800,00"
2016-09-21,"Plastico","2480,00"
2016-09-20,"Indiferenciado","253880,00"
2016-09-20,"Vidro","6560,00"
2016-09-20,"Papel","3260,00"
2016-09-20,"Monstros","14280,00"
2016-09-20,"Residuos Limpeza","15640,00"
2016-09-20,"Plastico","23020,00"
2016-09-20,"Cortes de Jardim","72860,00"
2016-09-19,"Indiferenciado","250180,00"
2016-09-19,"Monstros","12960,00"
2016-09-19,"Vidro","13060,00"
2016-09-19,"Cortes de Jardim","105280,00"
2016-09-19,"Residuos Limpeza","13800,00"
2016-09-19,"Papel","30300,00"
2016-09-19,"Plastico","1920,00"
2016-09-18,"Indiferenciado","233900,00"
2016-09-18,"Residuos Limpeza","320,00"
2016-09-18,"Papel","3400,00"
2016-09-17,"Cortes de Jardim","69700,00"
2016-09-17,"Papel","11580,00"
2016-09-17,"Residuos Limpeza","38620,00"
2016-09-17,"Plastico","3300,00"
2016-09-17,"Monstros","7640,00"
2016-09-17,"Indiferenciado","258720,00"
2016-09-17,"Vidro","19280,00"
2016-09-16,"Plastico","13540,00"
2016-09-16,"Papel","3080,00"
2016-09-16,"Vidro","8720,00"
2016-09-16,"Cortes de Jardim","85320,00"
2016-09-16,"Indiferenciado","238540,00"
2016-09-16,"Monstros","12940,00"
2016-09-16,"Residuos Limpeza","56500,00"
2016-09-15,"Vidro","10100,00"
2016-09-15,"Residuos Limpeza","53400,00"
2016-09-15,"Monstros","12660,00"
2016-09-15,"Plastico","3240,00"
2016-09-15,"Papel","26060,00"
2016-09-15,"Indiferenciado","248380,00"
2016-09-15,"Cortes de Jardim","54300,00"
2016-09-14,"Residuos Limpeza","21920,00"
2016-09-14,"Plastico","4180,00"
2016-09-14,"Indiferenciado","256500,00"
2016-09-14,"Vidro","21380,00"
2016-09-14,"Monstros","13400,00"
2016-09-14,"Papel","7920,00"
2016-09-14,"Cortes de Jardim","41740,00"
2016-09-13,"Plastico","20840,00"
2016-09-13,"Residuos Limpeza","27660,00"
2016-09-13,"Indiferenciado","289280,00"
2016-09-13,"Vidro","6040,00"
2016-09-13,"Papel","3140,00"
2016-09-13,"Monstros","11420,00"
2016-09-13,"Cortes de Jardim","61800,00"
2016-09-12,"Indiferenciado","245020,00"
2016-09-12,"Residuos Limpeza","64980,00"
2016-09-12,"Vidro","13280,00"
2016-09-12,"Monstros","13080,00"
2016-09-12,"Cortes de Jardim","74300,00"
2016-09-12,"Plastico","2180,00"
2016-09-12,"Papel","30320,00"
2016-09-11,"Indiferenciado","243900,00"
2016-09-11,"Residuos Limpeza","120,00"
2016-09-11,"Papel","3820,00"
2016-09-10,"Vidro","17080,00"
2016-09-10,"Indiferenciado","248120,00"
2016-09-10,"Papel","14440,00"
2016-09-10,"Cortes de Jardim","74040,00"
2016-09-10,"Residuos Limpeza","81340,00"
2016-09-10,"Monstros","7820,00"
2016-09-10,"Plastico","4020,00"
2016-09-09,"Cortes de Jardim","75680,00"
2016-09-09,"Vidro","16520,00"
2016-09-09,"Indiferenciado","267180,00"
2016-09-09,"Residuos Limpeza","37840,00"
2016-09-09,"Monstros","10940,00"
2016-09-09,"Papel","4380,00"
2016-09-09,"Plastico","12780,00"
2016-09-08,"Monstros","13520,00"
2016-09-08,"Cortes de Jardim","83600,00"
2016-09-08,"Papel","23840,00"
2016-09-08,"Indiferenciado","249140,00"
2016-09-08,"Plastico","2740,00"
2016-09-08,"Residuos Limpeza","13860,00"
2016-09-07,"Papel","6940,00"
2016-09-07,"Cortes de Jardim","62820,00"
2016-09-07,"Monstros","15800,00"
2016-09-07,"Indiferenciado","245440,00"
2016-09-07,"Vidro","8020,00"
2016-09-07,"Residuos Limpeza","16060,00"
2016-09-07,"Plastico","5040,00"
2016-09-06,"Vidro","6680,00"
2016-09-06,"Monstros","15480,00"
2016-09-06,"Residuos Limpeza","33320,00"
2016-09-06,"Indiferenciado","269480,00"
2016-09-06,"Papel","4820,00"
2016-09-06,"Cortes de Jardim","63680,00"
2016-09-06,"Plastico","20980,00"
2016-09-05,"Indiferenciado","244700,00"
2016-09-05,"Vidro","15740,00"
2016-09-05,"Cortes de Jardim","77620,00"
2016-09-05,"Monstros","13200,00"
2016-09-05,"Residuos Limpeza","37320,00"
2016-09-05,"Plastico","2180,00"
2016-09-05,"Papel","27380,00"
2016-09-04,"Papel","3280,00"
2016-09-04,"Indiferenciado","247700,00"
2016-09-04,"Monstros","360,00"
2016-09-03,"Vidro","19300,00"
2016-09-03,"Plastico","3440,00"
2016-09-03,"Papel","11300,00"
2016-09-03,"Monstros","7180,00"
2016-09-03,"Cortes de Jardim","56180,00"
2016-09-03,"Residuos Limpeza","35160,00"
2016-09-03,"Indiferenciado","267160,00"
2016-09-02,"Plastico","13200,00"
2016-09-02,"Papel","3000,00"
2016-09-02,"Monstros","16840,00"
2016-09-02,"Residuos Limpeza","12360,00"
2016-09-02,"Vidro","6780,00"
2016-09-02,"Cortes de Jardim","87560,00"
2016-09-02,"Indiferenciado","254740,00"
2016-09-01,"Residuos Limpeza","16060,00"
2016-09-01,"Plastico","2760,00"
2016-09-01,"Indiferenciado","241800,00"
2016-09-01,"Vidro","15560,00"
2016-09-01,"Papel","25740,00"
2016-09-01,"Monstros","12500,00"
2016-09-01,"Cortes de Jardim","82940,00"
2016-08-31,"Residuos Limpeza","32700,00"
2016-08-31,"Papel","8140,00"
2016-08-31,"Cortes de Jardim","65500,00"
2016-08-31,"Plastico","2760,00"
2016-08-31,"Indiferenciado","253360,00"
2016-08-31,"Monstros","12240,00"
2016-08-31,"Vidro","14520,00"
2016-08-30,"Residuos Limpeza","16200,00"
2016-08-30,"Indiferenciado","265380,00"
2016-08-30,"Monstros","12860,00"
2016-08-30,"Cortes de Jardim","60760,00"
2016-08-30,"Vidro","8120,00"
2016-08-30,"Plastico","21300,00"
2016-08-30,"Papel","3280,00"
2016-08-29,"Vidro","13020,00"
2016-08-29,"Indiferenciado","252180,00"
2016-08-29,"Monstros","12560,00"
2016-08-29,"Residuos Limpeza","27500,00"
2016-08-29,"Cortes de Jardim","65160,00"
2016-08-29,"Papel","29220,00"
2016-08-29,"Plastico","2220,00"
2016-08-28,"Indiferenciado","223060,00"
2016-08-28,"Papel","3580,00"
2016-08-28,"Residuos Limpeza","2480,00"
2016-08-27,"Vidro","16260,00"
2016-08-27,"Indiferenciado","254560,00"
2016-08-27,"Cortes de Jardim","80680,00"
2016-08-27,"Residuos Limpeza","13820,00"
2016-08-27,"Monstros","8840,00"
2016-08-27,"Papel","11880,00"
2016-08-27,"Plastico","3380,00"
2016-08-26,"Monstros","11900,00"
2016-08-26,"Indiferenciado","253840,00"
2016-08-26,"Vidro","12080,00"
2016-08-26,"Papel","4040,00"
2016-08-26,"Cortes de Jardim","89980,00"
2016-08-26,"Residuos Limpeza","26940,00"
2016-08-26,"Plastico","12080,00"
2016-08-25,"Vidro","10540,00"
2016-08-25,"Indiferenciado","251280,00"
2016-08-25,"Papel","25000,00"
2016-08-25,"Monstros","11760,00"
2016-08-25,"Plastico","3680,00"
2016-08-25,"Residuos Limpeza","14740,00"
2016-08-25,"Cortes de Jardim","70040,00"
2016-08-24,"Indiferenciado","252980,00"
2016-08-24,"Vidro","23360,00"
2016-08-24,"Cortes de Jardim","75080,00"
2016-08-24,"Monstros","11560,00"
2016-08-24,"Plastico","2180,00"
2016-08-24,"Papel","7440,00"
2016-08-24,"Residuos Limpeza","24160,00"
2016-08-23,"Papel","3040,00"
2016-08-23,"Cortes de Jardim","58600,00"
2016-08-23,"Plastico","20040,00"
2016-08-23,"Vidro","5940,00"
2016-08-23,"Indiferenciado","247340,00"
2016-08-23,"Residuos Limpeza","31980,00"
2016-08-23,"Monstros","10020,00"
2016-08-22,"Papel","25820,00"
2016-08-22,"Cortes de Jardim","64040,00"
2016-08-22,"Residuos Limpeza","18660,00"
2016-08-22,"Plastico","1980,00"
2016-08-22,"Vidro","15420,00"
2016-08-22,"Indiferenciado","243860,00"
2016-08-22,"Monstros","14240,00"
2016-08-21,"Residuos Limpeza","140,00"
2016-08-21,"Monstros","640,00"
2016-08-21,"Papel","4060,00"
2016-08-21,"Indiferenciado","236320,00"
2016-08-20,"Monstros","8820,00"
2016-08-20,"Residuos Limpeza","53680,00"
2016-08-20,"Plastico","3500,00"
2016-08-20,"Indiferenciado","245020,00"
2016-08-20,"Papel","12900,00"
2016-08-20,"Cortes de Jardim","71720,00"
2016-08-20,"Vidro","21560,00"
2016-08-19,"Plastico","13040,00"
2016-08-19,"Residuos Limpeza","12280,00"
2016-08-19,"Cortes de Jardim","69860,00"
2016-08-19,"Monstros","13460,00"
2016-08-19,"Indiferenciado","249300,00"
2016-08-19,"Vidro","14600,00"
2016-08-19,"Papel","3420,00"
2016-08-18,"Indiferenciado","265240,00"
2016-08-18,"Residuos Limpeza","46200,00"
2016-08-18,"Monstros","10540,00"
2016-08-18,"Vidro","6480,00"
2016-08-18,"Cortes de Jardim","59580,00"
2016-08-18,"Plastico","2980,00"
2016-08-18,"Papel","27640,00"
2016-08-17,"Indiferenciado","261780,00"
2016-08-17,"Papel","10780,00"
2016-08-17,"Plastico","7340,00"
2016-08-17,"Residuos Limpeza","34700,00"
2016-08-17,"Monstros","12040,00"
2016-08-17,"Cortes de Jardim","56000,00"
2016-08-17,"Vidro","8280,00"
2016-08-16,"Vidro","8180,00"
2016-08-16,"Indiferenciado","237120,00"
2016-08-16,"Papel","2980,00"
2016-08-16,"Cortes de Jardim","50060,00"
2016-08-16,"Plastico","18780,00"
2016-08-16,"Residuos Limpeza","10000,00"
2016-08-16,"Monstros","11020,00"
2016-08-15,"Vidro","15320,00"
2016-08-15,"Indiferenciado","231660,00"
2016-08-15,"Residuos Limpeza","4560,00"
2016-08-15,"Monstros","1740,00"
2016-08-15,"Papel","23000,00"
2016-08-15,"Cortes de Jardim","4940,00"
2016-08-15,"Plastico","2820,00"
2016-08-14,"Indiferenciado","238200,00"
2016-08-14,"Monstros","420,00"
2016-08-14,"Papel","4140,00"
2016-08-13,"Papel","10420,00"
2016-08-13,"Monstros","7700,00"
2016-08-13,"Indiferenciado","258780,00"
2016-08-13,"Vidro","10640,00"
2016-08-13,"Residuos Limpeza","14360,00"
2016-08-13,"Plastico","3780,00"
2016-08-13,"Cortes de Jardim","43800,00"
2016-08-12,"Monstros","12620,00"
2016-08-12,"Indiferenciado","253900,00"
2016-08-12,"Vidro","8600,00"
2016-08-12,"Papel","3820,00"
2016-08-12,"Cortes de Jardim","45280,00"
2016-08-12,"Plastico","13120,00"
2016-08-12,"Residuos Limpeza","10500,00"
2016-08-11,"Vidro","6320,00"
2016-08-11,"Cortes de Jardim","60660,00"
2016-08-11,"Monstros","12000,00"
2016-08-11,"Indiferenciado","271840,00"
2016-08-11,"Residuos Limpeza","15800,00"
2016-08-11,"Papel","23560,00"
2016-08-11,"Plastico","5620,00"
2016-08-10,"Papel","4540,00"
2016-08-10,"Cortes de Jardim","61540,00"
2016-08-10,"Residuos Limpeza","33540,00"
2016-08-10,"Monstros","10400,00"
2016-08-10,"Plastico","6520,00"
2016-08-10,"Indiferenciado","265280,00"
2016-08-10,"Vidro","21940,00"
2016-08-09,"Plastico","20460,00"
2016-08-09,"Cortes de Jardim","62100,00"
2016-08-09,"Papel","3880,00"
2016-08-09,"Vidro","11820,00"
2016-08-09,"Indiferenciado","237160,00"
2016-08-09,"Monstros","13940,00"
2016-08-09,"Residuos Limpeza","30920,00"
2016-08-08,"Vidro","19700,00"
2016-08-08,"Papel","29780,00"
2016-08-08,"Residuos Limpeza","59480,00"
2016-08-08,"Monstros","12800,00"
2016-08-08,"Indiferenciado","240480,00"
2016-08-08,"Cortes de Jardim","80720,00"
2016-08-07,"Residuos Limpeza","340,00"
2016-08-07,"Papel","3800,00"
2016-08-07,"Indiferenciado","229160,00"
2016-08-06,"Residuos Limpeza","22000,00"
2016-08-06,"Plastico","2820,00"
2016-08-06,"Papel","12500,00"
2016-08-06,"Monstros","10400,00"
2016-08-06,"Vidro","10020,00"
2016-08-06,"Indiferenciado","272980,00"
2016-08-06,"Cortes de Jardim","59400,00"
2016-08-05,"Indiferenciado","253740,00"
2016-08-05,"Residuos Limpeza","26540,00"
2016-08-05,"Papel","3920,00"
2016-08-05,"Plastico","12820,00"
2016-08-05,"Cortes de Jardim","70620,00"
2016-08-05,"Monstros","9260,00"
2016-08-05,"Vidro","7440,00"
2016-08-04,"Vidro","7600,00"
2016-08-04,"Indiferenciado","260120,00"
2016-08-04,"Residuos Limpeza","34880,00"
2016-08-04,"Cortes de Jardim","68960,00"
2016-08-04,"Papel","25320,00"
2016-08-04,"Plastico","3020,00"
2016-08-04,"Monstros","11540,00"
2016-08-03,"Residuos Limpeza","9520,00"
2016-08-03,"Monstros","15780,00"
2016-08-03,"Indiferenciado","265580,00"
2016-08-03,"Vidro","11500,00"
2016-08-03,"Papel","7700,00"
2016-08-03,"Cortes de Jardim","77420,00"
2016-08-03,"Plastico","2700,00"
2016-08-02,"Indiferenciado","259360,00"
2016-08-02,"Monstros","13320,00"
2016-08-02,"Papel","3420,00"
2016-08-02,"Cortes de Jardim","87680,00"
2016-08-02,"Plastico","23340,00"
2016-08-02,"Residuos Limpeza","19620,00"
2016-08-02,"Vidro","6640,00"
2016-08-01,"Vidro","8120,00"
2016-08-01,"Indiferenciado","244840,00"
2016-08-01,"Papel","31480,00"
2016-08-01,"Cortes de Jardim","77260,00"
2016-08-01,"Plastico","1920,00"
2016-08-01,"Monstros","11640,00"
2016-08-01,"Residuos Limpeza","19580,00"
2016-07-31,"Papel","4320,00"
2016-07-31,"Indiferenciado","282640,00"
2016-07-31,"Residuos Limpeza","480,00"
2016-07-30,"Vidro","15180,00"
2016-07-30,"Indiferenciado","264560,00"
2016-07-30,"Monstros","5660,00"
2016-07-30,"Residuos Limpeza","19020,00"
2016-07-30,"Papel","13200,00"
2016-07-30,"Cortes de Jardim","66820,00"
2016-07-30,"Plastico","3800,00"
2016-07-29,"Indiferenciado","250160,00"
2016-07-29,"Cortes de Jardim","74840,00"
2016-07-29,"Monstros","10940,00"
2016-07-29,"Vidro","13700,00"
2016-07-29,"Plastico","12720,00"
2016-07-29,"Papel","3440,00"
2016-07-29,"Residuos Limpeza","13820,00"
2016-07-28,"Papel","21720,00"
2016-07-28,"Cortes de Jardim","119920,00"
2016-07-28,"Plastico","4100,00"
2016-07-28,"Indiferenciado","253200,00"
2016-07-28,"Vidro","15920,00"
2016-07-28,"Residuos Limpeza","18180,00"
2016-07-28,"Monstros","11940,00"
2016-07-27,"Vidro","22020,00"
2016-07-27,"Monstros","10340,00"
2016-07-27,"Cortes de Jardim","72680,00"
2016-07-27,"Plastico","5080,00"
2016-07-27,"Residuos Limpeza","20800,00"
2016-07-27,"Papel","7080,00"
2016-07-27,"Indiferenciado","261100,00"
2016-07-26,"Plastico","19140,00"
2016-07-26,"Residuos Limpeza","17780,00"
2016-07-26,"Monstros","12020,00"
2016-07-26,"Papel","3620,00"
2016-07-26,"Indiferenciado","266500,00"
2016-07-26,"Vidro","6300,00"
2016-07-26,"Cortes de Jardim","74680,00"
2016-07-25,"Residuos Limpeza","34560,00"
2016-07-25,"Plastico","2720,00"
2016-07-25,"Restos Comida","1020,00"
2016-07-25,"Indiferenciado","253500,00"
2016-07-25,"Vidro","17600,00"
2016-07-25,"Papel","29880,00"
2016-07-25,"Monstros","13640,00"
2016-07-25,"Cortes de Jardim","86700,00"
2016-07-24,"Residuos Limpeza","1000,00"
2016-07-24,"Papel","3600,00"
2016-07-24,"Indiferenciado","248200,00"
2016-07-23,"Residuos Limpeza","35420,00"
2016-07-23,"Indiferenciado","261920,00"
2016-07-23,"Cortes de Jardim","65720,00"
2016-07-23,"Monstros","5940,00"
2016-07-23,"Vidro","12580,00"
2016-07-23,"Papel","12900,00"
2016-07-23,"Plastico","6020,00"
2016-07-22,"Indiferenciado","247380,00"
2016-07-22,"Vidro","20040,00"
2016-07-22,"Residuos Limpeza","36260,00"
2016-07-22,"Monstros","10080,00"
2016-07-22,"Plastico","13080,00"
2016-07-22,"Cortes de Jardim","71020,00"
2016-07-22,"Papel","3940,00"
2016-07-21,"Indiferenciado","250040,00"
2016-07-21,"Vidro","7280,00"
2016-07-21,"Papel","24880,00"
